# iteration				N = 1 :			 N = 2 :		    N = 10 : 		 N = 100 :
        5489        0.886859        0.659351        0.567006        0.530772
        5490        0.573066        0.360032        0.533298        0.544394
        5491        0.206493        0.384907         0.48987        0.477495
        5492        0.157121         0.24126        0.571349        0.468567
        5493        0.226844        0.411646         0.41317        0.504714
        5494        0.236091        0.138773        0.299405        0.480689
        5495        0.602616        0.353775         0.44989        0.544802
        5496        0.604408        0.553589        0.528255        0.511662
        5497        0.794621        0.445724        0.478834        0.545545
        5498        0.147657        0.311101         0.44594        0.472578
        5499        0.522695        0.346576        0.389587        0.477957
        5500       0.0882531        0.484208        0.471221        0.506452
        5501        0.706883        0.777926        0.512309        0.518541
        5502        0.774655        0.521149        0.286399        0.456098
        5503        0.581169        0.619568        0.537618        0.533555
        5504        0.431795        0.387983        0.459044        0.513451
        5505          0.1777        0.552226        0.334142          0.4471
        5506        0.647804        0.687991        0.552005         0.53736
        5507       0.0805828        0.176426        0.348692        0.454009
        5508        0.917037        0.747628        0.485949        0.513597
        5509        0.237065        0.251418        0.426324        0.502792
        5510        0.291834        0.560999        0.658498         0.53255
        5511        0.690033        0.787908        0.414921        0.493079
        5512        0.115362        0.262151        0.338882        0.476775
        5513        0.359463        0.193228        0.321258        0.476215
        5514        0.915311        0.946857        0.646889        0.512322
        5515        0.451612        0.507369        0.462867        0.416908
        5516         0.83315        0.692879        0.689701        0.584435
        5517        0.713425        0.483202         0.41235        0.478037
        5518        0.446041        0.530057        0.370075        0.459985
        5519        0.575794           0.354        0.558152        0.439918
        5520         0.50846        0.388914        0.394172         0.49568
        5521        0.242983        0.596263        0.408113        0.549605
        5522        0.997995        0.708795        0.597164        0.492834
        5523        0.986699        0.835665        0.539518        0.504959
        5524        0.894681        0.913925        0.569608         0.47619
        5525        0.291974        0.258798        0.451644         0.49248
        5526        0.355694        0.368108        0.407411         0.46601
        5527       0.0781692        0.483219        0.404201        0.477089
        5528        0.367124        0.196111         0.52306        0.479366
        5529        0.982125        0.803169        0.427367         0.47629
        5530        0.561977        0.512156        0.645627        0.458277
        5531        0.641601        0.568165        0.566498        0.550337
        5532        0.688468        0.623254        0.401913         0.51907
        5533       0.0558698        0.166497        0.476898        0.484264
        5534        0.195111        0.177495         0.31093        0.449057
        5535         0.42647        0.675544        0.511409        0.496853
        5536        0.569005          0.5047        0.338768        0.463318
        5537         0.39481        0.205617        0.445919        0.505829
        5538        0.421162        0.549245        0.450733         0.50614
        5539        0.294478        0.303924         0.56521        0.507797
        5540        0.857628        0.822164        0.662494        0.498334
        5541        0.924787         0.50007        0.483937        0.505643
        5542        0.407578        0.702003        0.531817        0.443414
        5543        0.428269        0.664358        0.604859        0.505356
        5544        0.699489        0.691233        0.647304        0.542305
        5545        0.118475        0.315002        0.518789        0.468434
        5546        0.183909        0.387391        0.560395        0.487994
        5547        0.555648        0.350197         0.42808        0.485257
        5548        0.496271        0.455425         0.47176        0.538233
        5549        0.806461        0.895855        0.427789        0.499033
        5550        0.535614        0.290112         0.52301        0.486141
        5551        0.650241        0.549628        0.306033         0.50915
        5552      0.00500838        0.334707        0.359547        0.485259
        5553        0.507716        0.266719        0.527372        0.476957
        5554        0.016883        0.174385        0.420168        0.457331
        5555       0.0695292        0.472803        0.640408        0.566249
        5556        0.411399        0.550318        0.573925         0.45782
        5557        0.990429        0.704218        0.603126        0.444936
        5558        0.668417        0.342633        0.464565         0.48585
        5559        0.591203        0.665458        0.546856        0.463583
        5560        0.713535        0.847792        0.537707         0.51203
        5561        0.274117        0.558812        0.602073        0.490749
        5562        0.526098        0.328308        0.515794        0.479296
        5563        0.308767        0.380865        0.486596        0.514256
        5564        0.251999        0.340048        0.450655        0.498647
        5565        0.783955        0.595385        0.409087        0.521741
        5566          0.5065        0.744713        0.523397        0.513362
        5567        0.847334        0.682019        0.668106        0.503071
        5568        0.722263        0.592425        0.576161        0.482011
        5569        0.868274        0.524994        0.629313        0.471404
        5570         0.75515        0.711717        0.650141        0.532274
        5571        0.860551        0.445926        0.440746        0.478912
        5572        0.505317        0.371532         0.46909        0.474326
        5573        0.390143        0.399654         0.49847        0.517396
        5574       0.0435176        0.282215        0.447398        0.484248
        5575        0.269584        0.441853        0.502204         0.51324
        5576        0.652482        0.479794        0.516661        0.494646
        5577        0.603998        0.542042        0.542909        0.550365
        5578        0.300629        0.290222        0.554498        0.491369
        5579        0.205115        0.155443        0.541636        0.514089
        5580        0.360324        0.597564         0.56424        0.451972
        5581       0.0282337        0.181978        0.511301        0.462963
        5582        0.865276        0.542478        0.593927        0.533232
        5583        0.113271        0.530547        0.540373        0.484943
        5584        0.271632        0.554681         0.59792        0.531799
        5585        0.524709        0.471576        0.299832        0.468415
        5586         0.54473        0.275424        0.434259        0.533747
        5587        0.986434        0.800653        0.552072        0.527847
        5588        0.438369        0.453347        0.355762        0.525517
        5589        0.296098        0.550928         0.59278        0.518035
        5590       0.0659288        0.299446        0.492677        0.520475
        5591        0.179867        0.581794        0.484182        0.450157
        5592        0.282554        0.564193        0.439573        0.502017
        5593       0.0120215        0.336201        0.340343        0.487038
        5594      0.00504041        0.252238        0.348976        0.505859
        5595        0.775096        0.398809        0.602612        0.484271
        5596        0.391012        0.417416        0.499102        0.530901
        5597        0.774908        0.702025        0.495601        0.498045
        5598        0.781369        0.883178        0.542913        0.519741
        5599        0.950972        0.816817        0.581455         0.46975
        5600        0.479915         0.51086        0.360511         0.51665
        5601        0.136507        0.230034         0.43249        0.511654
        5602        0.801523        0.790585        0.526784        0.532535
        5603        0.323375        0.349804        0.619667        0.487172
        5604        0.365062        0.556916        0.471022        0.523137
        5605        0.876001        0.695453        0.566643        0.533434
        5606        0.339796        0.533728        0.545093        0.488423
        5607        0.714469        0.818174        0.546558        0.493123
        5608        0.273837        0.190111        0.431589        0.457859
        5609        0.750656        0.463594        0.701001        0.546738
        5610        0.240683        0.541465        0.613209        0.477961
        5611        0.312476        0.327156        0.337978        0.505672
        5612         0.33478        0.557272        0.589494        0.505253
        5613        0.929932        0.468139        0.518043        0.500702
        5614       0.0294835        0.239399        0.466858        0.499458
        5615        0.682873        0.537935        0.565069        0.469731
        5616          0.5807        0.712125        0.462716        0.498491
        5617        0.324019        0.443084        0.340532          0.4828
        5618        0.516922        0.317398        0.554347        0.468519
        5619        0.591983        0.403378        0.597465        0.501656
        5620        0.301287        0.236223        0.467975        0.479104
        5621        0.517706         0.58022        0.482636        0.485336
        5622        0.483723        0.559382        0.443393        0.485108
        5623        0.103869        0.540239        0.582807        0.532475
        5624        0.081139        0.508056        0.424308        0.493833
        5625        0.520541        0.284031        0.413304         0.55525
        5626        0.531081        0.657242        0.514413        0.467516
        5627        0.911486        0.909716        0.524452        0.479108
        5628        0.359154        0.542238        0.504053        0.478066
        5629       0.0442103        0.195871         0.55378        0.556606
        5630        0.682962        0.430756        0.512176        0.512619
        5631        0.363028        0.478221        0.579251        0.542971
        5632        0.845227        0.820633        0.503129        0.535241
        5633        0.518078        0.659312        0.631109        0.535139
        5634        0.826172        0.875393        0.427674        0.511775
        5635        0.144394        0.530267         0.49727        0.515313
        5636        0.630176        0.537302         0.50247        0.501599
        5637        0.553821         0.29852        0.409545        0.474243
        5638         0.57413        0.459872        0.382091        0.501759
        5639       0.0787231        0.305314        0.325327        0.498693
        5640        0.324847        0.179139          0.4925        0.515642
        5641       0.0701022        0.381551         0.32169        0.461764
        5642        0.640291        0.595349        0.484751        0.450107
        5643      0.00393861        0.130472        0.596229         0.52394
        5644       0.0643349        0.364081        0.532519        0.531691
        5645        0.788208         0.64043        0.521286        0.506985
        5646        0.307144        0.198113        0.436915        0.494223
        5647        0.189222         0.22093         0.52557        0.451995
        5648        0.713247        0.358756         0.41688        0.556909
        5649        0.309601        0.219891        0.479499        0.427161
        5650       0.0767296        0.267658        0.553299        0.523661
        5651         0.25137        0.319979        0.437974        0.519997
        5652        0.107958        0.197457        0.519818        0.551167
        5653        0.486319         0.42666        0.446587        0.513005
        5654       0.0886143        0.402019        0.573192        0.514919
        5655       0.0319724        0.350514        0.444662        0.500997
        5656        0.671789        0.824297         0.59083        0.489121
        5657        0.295155        0.451142        0.600828        0.542467
        5658        0.391261        0.672232        0.533058        0.518145
        5659        0.396331        0.249885        0.494204        0.496663
        5660         0.23905        0.180445        0.372455        0.513887
        5661        0.926559          0.7334        0.606576        0.522211
        5662        0.652724        0.777802        0.472469        0.485125
        5663        0.415078        0.659971        0.518347        0.492362
        5664        0.423879          0.6583        0.512347        0.501682
        5665        0.299206        0.645301        0.603319        0.506152
        5666        0.396623         0.40505        0.445284        0.487919
        5667        0.889421        0.644355        0.594778        0.523993
        5668        0.369824        0.344479        0.541512        0.506805
        5669        0.711149        0.660682        0.647626        0.510419
        5670        0.349309        0.210221        0.407912        0.497529
        5671        0.680952        0.604471        0.548717        0.495934
        5672        0.216092        0.473508        0.490573        0.496333
        5673        0.838516        0.685453        0.529842        0.514139
        5674        0.984187        0.849218        0.556554        0.481971
        5675        0.806957        0.566608        0.415188          0.4795
        5676        0.116417        0.514074        0.515962        0.473914
        5677        0.792677        0.719463        0.387419        0.465401
        5678        0.849113        0.475843          0.4853         0.52313
        5679         0.76217        0.511627        0.583876         0.50126
        5680        0.146475         0.30972        0.507881        0.512022
        5681        0.446813        0.522043        0.436752        0.491785
        5682         0.76281         0.63042        0.536941        0.531762
        5683       0.0279052        0.419288        0.448411        0.570612
        5684        0.935786        0.695866        0.451942        0.492058
        5685         0.74284        0.453084        0.345393        0.464817
        5686        0.466242        0.440673        0.518389         0.49003
        5687        0.229501        0.199047         0.38198        0.495979
        5688        0.360044        0.515013        0.416333        0.521662
        5689        0.189616        0.161521        0.466525        0.507747
        5690        0.814879        0.556735        0.552569        0.490947
        5691        0.903017        0.679203        0.461131        0.469001
        5692        0.129803        0.452024        0.336401        0.428625
        5693        0.263364        0.293111        0.457561        0.476005
        5694       0.0977958        0.242162        0.638656        0.544088
        5695         0.33213        0.326269        0.659644        0.496097
        5696         0.61147        0.611345        0.668519        0.530758
        5697        0.921261        0.889367        0.604759        0.509718
        5698        0.569539         0.54283        0.492545        0.456971
        5699        0.416142        0.366443        0.534344        0.536788
        5700         0.71653         0.75804        0.585119        0.471112
        5701        0.939119        0.649536        0.475704        0.507664
        5702        0.780696        0.455586        0.439412        0.491455
        5703       0.0300696        0.481056        0.524738        0.508124
        5704        0.194948         0.14453        0.382762        0.477908
        5705        0.284104        0.227485        0.521561        0.542038
        5706        0.793113        0.518531        0.630257        0.524545
        5707        0.837728        0.747866        0.588334        0.514628
        5708        0.168683        0.344888        0.475111        0.468563
        5709         0.23342        0.235371        0.450943          0.4934
        5710        0.865692        0.744807        0.554293        0.512984
        5711       0.0187561        0.500081        0.393544        0.493097
        5712        0.241253        0.518589        0.542707        0.527182
        5713        0.449914         0.62598        0.397301        0.495186
        5714        0.696706        0.821768        0.619058        0.550988
        5715         0.87052        0.774973        0.492017        0.541664
        5716       0.0192833       0.0255678        0.311392        0.444889
        5717        0.725513          0.6256         0.40168        0.497152
        5718        0.808567        0.497403        0.570131        0.510517
        5719        0.745833        0.523978        0.592297        0.522472
        5720        0.381987        0.314477        0.331279        0.462377
        5721        0.603457        0.389304        0.432743        0.437135
        5722        0.160996        0.575892        0.522317         0.50345
        5723         0.28743         0.25614        0.356674        0.517357
        5724        0.334499        0.506012        0.528129        0.544053
        5725        0.590251        0.550521        0.565919        0.490489
        5726        0.578516        0.444172        0.674188        0.515038
        5727        0.420125        0.286773        0.343099        0.485893
        5728        0.781015        0.593179        0.399018        0.453142
        5729        0.168267        0.336775        0.443557        0.466595
        5730       0.0782172       0.0513725        0.477846         0.46801
        5731       0.0616087         0.26324        0.414048        0.475195
        5732       0.0536686        0.180379        0.524164         0.47714
        5733        0.319958         0.42345        0.537962         0.48179
        5734        0.683726         0.76302        0.635781        0.496712
        5735       0.0127972        0.139685        0.334202        0.510835
        5736         0.53308         0.68319         0.36679        0.482981
        5737        0.774596        0.697479        0.639192        0.508124
        5738        0.811323        0.511863        0.396709        0.540645
        5739        0.988697        0.772634         0.57882        0.538268
        5740        0.196519        0.410713        0.432906        0.501295
        5741         0.68848        0.602809        0.489476        0.527288
        5742        0.814134        0.667211        0.622263        0.526791
        5743          0.2507        0.309306        0.374679        0.454122
        5744        0.429617        0.452364         0.46287        0.469134
        5745        0.969563         0.73954        0.586143        0.499114
        5746        0.770346        0.544648        0.596396        0.520081
        5747        0.801266        0.540534         0.59546        0.496734
        5748        0.937566        0.790984        0.426612        0.410539
        5749        0.957417        0.888588        0.574937           0.554
        5750        0.101376        0.478004        0.449398        0.531404
        5751        0.601908        0.390154        0.533454        0.505321
        5752       0.0917432       0.0641403        0.394404        0.474325
        5753        0.669485        0.633769        0.455575        0.498656
        5754        0.105936        0.375461        0.368378        0.502511
        5755        0.775447        0.712747        0.469453        0.507139
        5756          0.5477          0.3955        0.455027        0.528459
        5757        0.324556        0.253173         0.62145        0.454524
        5758        0.995924        0.681659        0.566099        0.537207
        5759        0.253439        0.571603         0.56272        0.502014
        5760        0.470445        0.718142        0.553243        0.450397
        5761        0.354396        0.551686        0.555332        0.488272
        5762        0.520092        0.667683        0.680037         0.52819
        5763        0.829746        0.668789        0.582896        0.513631
        5764         0.20297        0.511694         0.41841        0.472775
        5765        0.614479        0.806564        0.502947        0.533713
        5766         0.76141        0.470814        0.473541        0.488925
        5767       0.0811638       0.0991867        0.305727        0.496935
        5768        0.713947        0.375154        0.456153        0.493806
        5769      0.00475087        0.497914        0.446322        0.494536
        5770        0.194082        0.305903        0.310967        0.489915
        5771        0.116051        0.100381        0.394481        0.491037
        5772        0.660542         0.35729        0.374931        0.441778
        5773        0.211364        0.495956         0.49875        0.497227
        5774        0.586137         0.77025        0.378659        0.468758
        5775        0.611905        0.470275        0.488942        0.476993
        5776        0.402271        0.466473        0.319401        0.493008
        5777        0.780323        0.876957         0.54327         0.50355
        5778        0.833544        0.663871        0.523657         0.49336
        5779        0.102814        0.324307        0.623838        0.439823
        5780        0.801853        0.781838        0.582442        0.522648
        5781        0.233975        0.539697        0.636519        0.451958
        5782        0.311776        0.247016        0.382007        0.497666
        5783        0.977721        0.864131        0.598591        0.554166
        5784        0.148979       0.0876317        0.467713        0.517704
        5785        0.441284        0.294345         0.49985        0.497318
        5786        0.830779        0.856815         0.46854        0.469309
        5787        0.150441        0.329662        0.420264         0.51292
        5788       0.0429503         0.45263        0.574627        0.491643
        5789        0.952833        0.595628         0.51957        0.568326
        5790        0.779255        0.804938        0.500005        0.438527
        5791        0.862377        0.806336        0.541569        0.548266
        5792         0.57011        0.676501         0.57761        0.519974
        5793        0.511473        0.592157        0.578195        0.541974
        5794        0.544233         0.47813        0.423425        0.517744
        5795        0.578849        0.559468        0.515824        0.494432
        5796        0.612019        0.524985        0.271522        0.486164
        5797        0.449583         0.66379        0.438573        0.504459
        5798        0.791831        0.563503        0.621552        0.501172
        5799        0.440006        0.567596        0.690729        0.531586
        5800        0.620299        0.675765        0.455118        0.517276
        5801        0.183854        0.118915        0.402776        0.497899
        5802        0.695166        0.820456        0.667298        0.523822
        5803        0.227224        0.426661        0.462827        0.490221
        5804        0.694096        0.796913        0.524416        0.508695
        5805        0.518545        0.723507        0.667614        0.542239
        5806         0.69535        0.821112        0.699017        0.529294
        5807        0.305956        0.296921        0.514545        0.485417
        5808        0.296084        0.179772        0.447854        0.507326
        5809        0.968157        0.733861        0.498659        0.501709
        5810          0.8815        0.581117        0.588505        0.495718
        5811        0.505958         0.56446        0.455672        0.470355
        5812        0.442969        0.348157        0.595117        0.482623
        5813        0.810444        0.604851        0.544647        0.505228
        5814          0.5757        0.502715        0.373608        0.539232
        5815        0.399824        0.389174        0.391153        0.488442
        5816        0.706403        0.565758        0.591484         0.50485
        5817       0.0807138       0.0456049        0.514139        0.500113
        5818        0.208869        0.551939          0.4273        0.524352
        5819        0.940783        0.811108        0.737082        0.563447
        5820        0.860272        0.663599        0.369607        0.479921
        5821        0.218346        0.594472         0.63631         0.47847
        5822        0.073444       0.0918169         0.63511        0.470633
        5823        0.920678        0.587007        0.506759        0.517002
        5824        0.510277        0.609451        0.490559        0.510213
        5825        0.576475        0.385142        0.427745        0.495654
        5826       0.0388459         0.29345        0.552778        0.464978
        5827        0.209082        0.428987        0.288695        0.472857
        5828        0.541756        0.741055        0.606059        0.490719
        5829        0.505763        0.275811        0.287117         0.48016
        5830        0.815643        0.546858        0.516004         0.45898
        5831        0.234468        0.317158        0.438429        0.477247
        5832        0.721679        0.585043        0.533724         0.53992
        5833        0.223215        0.513253         0.43962        0.484322
        5834        0.854359        0.793444        0.774177        0.480662
        5835        0.668394        0.558113        0.506046        0.514773
        5836        0.290756        0.183431        0.417238        0.504743
        5837        0.176956        0.103684        0.353031        0.525201
        5838        0.464868        0.701973        0.419955        0.490006
        5839        0.773621        0.761133        0.521255        0.499143
        5840        0.881595        0.849544        0.543305        0.468996
        5841        0.117928       0.0622802        0.247282        0.485036
        5842        0.242299        0.609927         0.58656        0.487627
        5843        0.377108        0.403996        0.557917        0.518169
        5844        0.598845         0.77527         0.48727        0.484631
        5845        0.589424        0.713243        0.519408        0.490623
        5846        0.385403        0.652121        0.584683         0.51598
        5847        0.928828        0.660259        0.399888        0.422378
        5848        0.597267        0.411503        0.359267        0.455238
        5849       0.0454112        0.212268        0.405754        0.491013
        5850         0.99331        0.498439         0.45086        0.472473
        5851        0.607334        0.659888        0.830059        0.536634
        5852        0.993668        0.543656        0.322792         0.49112
        5853        0.308576        0.463308        0.603314        0.542887
        5854        0.926623        0.622593        0.679198        0.493859
        5855        0.933015        0.855114        0.664457        0.544121
        5856        0.448628        0.484114        0.457551        0.475342
        5857        0.579028        0.601491        0.472071        0.463001
        5858        0.318771        0.523744         0.40832        0.471276
        5859        0.849978        0.663392        0.653298         0.55208
        5860        0.253974        0.303509        0.438476        0.450116
        5861        0.704598        0.714081        0.440222        0.507056
        5862        0.323576        0.322894        0.535422        0.545328
        5863        0.737502        0.559327        0.370852        0.468669
        5864         0.26192        0.522687         0.40278        0.482908
        5865        0.923672        0.471348         0.53416        0.514391
        5866         0.18496        0.155901        0.429289        0.450558
        5867        0.311987        0.287459        0.316005         0.47032
        5868        0.491827        0.687244         0.37692        0.481632
        5869        0.791499        0.839227        0.655079        0.517849
        5870        0.214737        0.285001        0.314176        0.488708
        5871        0.880351        0.867763        0.445388        0.508967
        5872        0.750506        0.746502        0.535349        0.538316
        5873        0.500904        0.545637        0.524098         0.57821
        5874        0.764414        0.850711        0.596402        0.550133
        5875        0.905797        0.565754        0.360949        0.458528
        5876        0.102012        0.158809        0.462929        0.490605
        5877        0.308351        0.472338        0.517752        0.522561
        5878        0.776962        0.685991        0.505549        0.502739
        5879        0.346901        0.499069        0.473846        0.480001
        5880        0.522863         0.64503        0.492883        0.470481
        5881        0.276289        0.144201        0.515747        0.485974
        5882      0.00446781        0.114532        0.322136        0.497833
        5883        0.730955        0.552392        0.466526        0.524567
        5884        0.578618        0.512103        0.392156        0.499583
        5885       0.0427168        0.487764        0.482845        0.475867
        5886        0.477624        0.655052        0.663639        0.512241
        5887        0.422491        0.272609        0.574883        0.484063
        5888        0.457763        0.468541        0.566068        0.490479
        5889        0.828913        0.530951        0.606755        0.478433
        5890        0.312985        0.553476        0.600738        0.486098
        5891       0.0479425         0.41606        0.412352        0.458198
        5892        0.198821        0.353757        0.554125        0.473294
        5893        0.396257        0.215826        0.513898        0.456495
        5894        0.443932        0.564864        0.475666        0.455647
        5895        0.537366        0.319766        0.557823          0.4979
        5896        0.446649        0.703073        0.388868        0.507048
        5897        0.163088        0.496263        0.584942        0.468181
        5898        0.361276        0.406978        0.494526        0.470455
        5899         0.74417        0.768505        0.529247        0.464156
        5900        0.573843        0.570303        0.489634        0.525086
        5901        0.192534        0.392399        0.491952        0.525776
        5902        0.449447        0.307352        0.465466         0.50441
        5903        0.103779        0.529618        0.464816        0.471728
        5904         0.50319        0.529783        0.563106        0.473974
        5905         0.26225        0.173752        0.379057        0.454141
        5906      0.00420104         0.06574        0.454572        0.499859
        5907        0.292176        0.227402        0.433578        0.457113
        5908         0.06711        0.279709        0.482521        0.495241
        5909        0.727002        0.842874        0.408494        0.508067
        5910         0.51778        0.553824         0.53136        0.484291
        5911         0.34527        0.228995        0.497379        0.500129
        5912        0.240025        0.268678        0.417423        0.479333
        5913        0.385037        0.591417        0.493907        0.527933
        5914        0.317466         0.57405        0.475751        0.508915
        5915             0.2        0.213593         0.44599        0.508502
        5916       0.0795853        0.267293        0.385815        0.521165
        5917        0.059175        0.400489        0.242779        0.473056
        5918        0.143475        0.499473        0.518387        0.478518
        5919        0.118145       0.0969067        0.527309        0.524817
        5920          0.7127         0.80671        0.600614        0.526629
        5921        0.103558        0.457165        0.629866        0.482103
        5922        0.752101        0.616478        0.586175         0.50198
        5923         0.95375        0.482706        0.494504        0.565228
        5924          0.2023        0.406009        0.382256        0.469456
        5925        0.546998        0.559045        0.523519        0.529931
        5926        0.130087       0.0922608        0.424929        0.512818
        5927        0.725129        0.813346        0.391972        0.469283
        5928        0.630784        0.510253        0.409342        0.507788
        5929       0.0838541         0.17871        0.486755        0.420243
        5930        0.406124        0.488941        0.570992        0.489129
        5931        0.452359        0.391142        0.301995        0.480248
        5932        0.236067        0.561116        0.479196        0.469842
        5933        0.623391        0.359985         0.47496        0.503432
        5934       0.0454405        0.246175        0.543697        0.542324
        5935         0.72122        0.442467        0.373962        0.485311
        5936        0.936184        0.621956        0.550214        0.508044
        5937        0.608536        0.617842        0.552101        0.488975
        5938        0.413403        0.554154        0.430567        0.514003
        5939        0.934519        0.896447        0.558037        0.475025
        5940       0.0783807        0.479208        0.537868        0.500998
        5941         0.81499        0.513858        0.547318        0.511776
        5942         0.29408        0.538859        0.437099        0.510368
        5943        0.711716         0.55014        0.565143        0.541378
        5944        0.748631        0.641965        0.536251        0.552685
        5945         0.84162        0.579075        0.473769        0.471811
        5946        0.449693        0.681444        0.473036        0.493534
        5947        0.397817        0.292049        0.475137        0.533863
        5948        0.477509        0.661633        0.537035        0.578236
        5949      0.00307238        0.256152        0.431606        0.476459
        5950        0.806903        0.893623         0.54698        0.539128
        5951        0.142444        0.555879         0.51506        0.492915
        5952        0.678372        0.693526        0.517715        0.525687
        5953        0.835547        0.532674        0.516965        0.504896
        5954        0.355867        0.670945        0.641233        0.499535
        5955        0.510046        0.676375        0.529327        0.500106
        5956        0.653769         0.72228        0.671013        0.513068
        5957        0.926667        0.937505        0.658823        0.513926
        5958        0.347989         0.24582        0.438739        0.422173
        5959       0.0821652        0.319148        0.563731        0.514454
        5960        0.506036         0.37296        0.447324        0.500212
        5961        0.280386        0.572046        0.605624        0.494616
        5962        0.878335        0.662172        0.573997        0.512179
        5963       0.0127109        0.156343        0.385147         0.50423
        5964        0.787991        0.729739        0.482068        0.444652
        5965        0.927858        0.848288        0.583525        0.549125
        5966        0.438606        0.693607        0.479823        0.538867
        5967        0.997174        0.960036        0.558803        0.503646
        5968        0.229693        0.584014        0.479835        0.520989
        5969        0.995231        0.605518        0.548159        0.497085
        5970        0.526649        0.526957        0.501845        0.495343
        5971        0.616717        0.785228         0.50499        0.453787
        5972        0.377171        0.533845        0.627187        0.493101
        5973         0.93927         0.77757         0.65177        0.560928
        5974        0.898411        0.633076        0.352586        0.500652
        5975        0.518082        0.414313        0.457096        0.497158
        5976        0.479099        0.356585        0.406002        0.468566
        5977        0.161781        0.282481        0.447603        0.489511
        5978        0.548293        0.746776        0.477032        0.453825
        5979        0.390251        0.234901        0.442829        0.445245
        5980         0.45731        0.576583        0.479227        0.474678
        5981        0.713744        0.806444        0.553435        0.529437
        5982      0.00383557         0.37776        0.501539         0.47921
        5983        0.198793        0.222858        0.310514        0.518434
        5984        0.297131        0.149823        0.520917        0.505436
        5985        0.300111        0.153912        0.396104         0.50343
        5986       0.0206663         0.27444        0.337975         0.41245
        5987        0.638845         0.70245        0.622322        0.507689
        5988         0.69344        0.687385        0.462439        0.508861
        5989        0.296201        0.335747        0.458915         0.52515
        5990        0.263662        0.262514        0.414958        0.496497
        5991        0.267656        0.555463        0.436334        0.497346
        5992        0.288406        0.639603        0.626712        0.484044
        5993        0.986626        0.567276        0.453816        0.539818
        5994       0.0602477        0.380166        0.408061        0.467032
        5995        0.277632        0.551167        0.499281        0.548406
        5996        0.336839        0.362785         0.52236         0.51728
        5997        0.737692        0.848138        0.540188         0.53002
        5998        0.811781        0.731776        0.640882        0.506652
        5999        0.370821        0.469012        0.571867        0.471708
        6000        0.135089         0.49038        0.469651        0.506663
        6001        0.314206        0.295792        0.312154        0.456082
        6002        0.148953        0.482017        0.528822        0.477227
        6003        0.695783        0.685916        0.508525        0.490338
        6004       0.0494337       0.0304635        0.330094        0.464536
        6005        0.051634        0.404561         0.57626        0.520372
        6006        0.417144        0.412193        0.537475        0.499778
        6007        0.307766        0.400034        0.413499        0.470672
        6008         0.47989        0.611413        0.511584        0.497144
        6009       0.0945382        0.402087        0.441421        0.484918
        6010        0.577676        0.460726        0.527488        0.551254
        6011        0.113141        0.162873        0.495109        0.531413
        6012        0.595388        0.797656        0.520949        0.430889
        6013        0.412239        0.375079        0.442987        0.481708
        6014        0.110895        0.169632        0.457769        0.547605
        6015        0.759025        0.391633          0.5401        0.519996
        6016        0.176245        0.397362        0.435788        0.514548
        6017        0.802636        0.836214        0.622822        0.575052
        6018      0.00701981        0.458889        0.518922        0.462489
        6019        0.429032        0.533645        0.629919        0.495752
        6020        0.399878        0.683944         0.56747        0.506828
        6021        0.595123        0.404084        0.487265         0.50538
        6022        0.430699         0.65056         0.56878        0.521025
        6023      0.00609248       0.0547885        0.420818        0.479186
        6024        0.905689        0.453269        0.487173        0.468648
        6025        0.263544        0.268049         0.46484         0.47385
        6026        0.145213        0.164536        0.241915        0.437939
        6027         0.56327        0.423756        0.409652        0.466753
        6028        0.975061        0.838417        0.486829        0.499505
        6029        0.660109        0.609882        0.385604         0.46714
        6030        0.282251        0.307801        0.504997        0.499496
        6031        0.643525        0.764039        0.507237        0.520515
        6032        0.162412        0.303905        0.446866        0.477306
        6033       0.0812341        0.154069        0.303995        0.441804
        6034        0.543215        0.579068        0.329873        0.528585
        6035         0.28935         0.34552        0.641163         0.50204
        6036        0.213224         0.24121          0.4826        0.501053
        6037        0.876213        0.518655        0.487068        0.487563
        6038        0.417973         0.41067        0.456253        0.452331
        6039        0.283224        0.587532        0.509916        0.479921
        6040        0.605006        0.587498        0.541174        0.465727
        6041        0.809686        0.538493        0.589978        0.508899
        6042        0.507009        0.269588        0.515865        0.511612
        6043        0.559822        0.745276        0.610195        0.520302
        6044        0.547121        0.389417        0.620906        0.498779
        6045         0.88882         0.73279        0.540599         0.49435
        6046        0.532904        0.539477        0.389961        0.481856
        6047        0.250908        0.451453        0.559303        0.549768
        6048        0.775399        0.733832        0.484919        0.487584
        6049        0.866156        0.588807        0.555152        0.542846
        6050        0.127082        0.105584        0.572053        0.514495
        6051        0.323862        0.285008        0.634475        0.509992
        6052        0.977505         0.96738        0.540943        0.497228
        6053        0.129047        0.333598        0.406707        0.446501
        6054         0.97777         0.56441        0.507735        0.538442
        6055        0.274771        0.538833        0.451025        0.493495
        6056        0.184971        0.126722        0.459145        0.528025
        6057        0.186635        0.365664        0.568442        0.519196
        6058        0.425092        0.480008        0.483497        0.470979
        6059        0.837022        0.858336        0.501192        0.519914
        6060         0.96784        0.501352        0.499876        0.472119
        6061        0.465294        0.518391        0.553541        0.500365
        6062       0.0892494         0.10879        0.336375        0.497417
        6063        0.166333        0.422721        0.475547        0.502133
        6064        0.767867        0.750865        0.523205         0.47855
        6065        0.623489        0.327151        0.373585        0.493327
        6066        0.617721        0.514711        0.556333        0.488921
        6067         0.46317        0.340879        0.488848        0.541674
