# iteration				N = 1 :			 N = 2 :		    N = 10 : 		 N = 100 :
        4137        0.466137         2.21288        0.988212           1.106
        4138        0.725401        0.813348        0.701957        0.828191
        4139       0.0717688        0.203179        0.704601        0.927515
        4140       0.0120737         2.64054         1.55065         1.26525
        4141        0.259174         1.10452        0.901484         1.10787
        4142        0.647198        0.758922        0.728533         1.08659
        4143       0.0976003        0.631217        0.585322        0.840187
        4144        0.484635        0.676529        0.579912        0.977461
        4145        0.486416         1.26947         1.71138         1.17354
        4146        0.312781        0.357076        0.987227        0.884616
        4147        0.147304         2.20985        0.607516        0.922682
        4148        0.863305         0.58092         1.05461        0.995725
        4149        0.428239         1.09863        0.722524        0.946977
        4150        0.517874        0.936383         1.39064          1.0568
        4151        0.887377         1.42279        0.722062         1.05534
        4152        0.313821         0.37027        0.758047        0.869703
        4153         1.26299         1.26288        0.662222        0.965527
        4154         1.70216          1.5267        0.857233         1.02595
        4155         1.06982        0.755851        0.721503        0.984594
        4156        0.886892        0.798283        0.915082        0.903336
        4157        0.842429        0.722911         1.00282        0.889445
        4158       0.0869187        0.067356         1.46448         1.06681
        4159         2.63726         1.33495         1.21257         1.12381
        4160       0.0664799        0.718659         1.12229         1.08287
        4161         1.51913         1.18056         1.08985        0.808016
        4162        0.515385         0.93628         1.09881          1.0045
        4163         4.53563         2.35048         1.48639         1.06935
        4164         2.47071         1.82551         1.25753          1.0653
        4165        0.567026         1.00307        0.813158        0.995329
        4166        0.490224        0.371154         1.31929         1.25495
        4167       0.0243407        0.125598        0.497457        0.805678
        4168        0.602424         2.35035         1.34118         1.04485
        4169         2.94317         2.19861         1.23438         1.10256
        4170        0.171263         0.51987        0.604836        0.988604
        4171         1.52601        0.986955        0.853056        0.937439
        4172         2.10123         1.07628         1.15408        0.974288
        4173        0.116949        0.383632         1.22067         1.14808
        4174         1.51567        0.763432         1.43308        0.977693
        4175         1.69062        0.923306        0.606369         1.04735
        4176        0.283828        0.224722        0.741969         1.05842
        4177        0.970271         1.29482         1.29317        0.992171
        4178        0.858555        0.608601         1.48321         1.07291
        4179        0.473096         1.55144         1.34565         1.05533
        4180         2.05276         2.72904         1.67349         1.21582
        4181        0.386534        0.268334        0.706726         0.94557
        4182         0.36863         1.95602         1.38574        0.913903
        4183         2.22061         1.47985          1.4395         1.10668
        4184         2.65377         1.72539         1.29551        0.916855
        4185         1.38147         2.64251         1.66039         1.20716
        4186         1.54007        0.846544         1.15215        0.977235
        4187        0.488538        0.604097        0.609081         1.11603
        4188        0.832213        0.416856        0.777701         1.07503
        4189        0.192618        0.478744        0.917646        0.986055
        4190         2.30071          1.7536        0.829588        0.962454
        4191         1.53895         1.16909         1.07253         1.04923
        4192        0.278938        0.665384         1.19836         1.20519
        4193          1.4053         1.68536         1.25217        0.980463
        4194        0.967189         1.36824        0.762462        0.988229
        4195        0.619891        0.481747        0.785309         0.96326
        4196         1.02666        0.549861         1.29753        0.876518
        4197         3.10627         1.82015         1.46749         1.10396
        4198         3.44729         2.04171         1.27239        0.939162
        4199         3.07478         1.63789         1.44933        0.999778
        4200         1.84401         1.63405         1.06912         0.87175
        4201         2.36765         1.52315        0.851379        0.917274
        4202        0.696033         1.15064         1.43111         1.21611
        4203        0.265106        0.906699         1.17234         1.03499
        4204        0.109282        0.856011         0.66201          1.0956
        4205         1.69691         1.18816         1.13488        0.903697
        4206        0.385096        0.351077        0.945321         1.11649
        4207        0.566726         1.21563         1.33487         1.03572
        4208         4.70252         2.53717         1.20329         1.07322
        4209         0.11671        0.350729        0.788928        0.734452
        4210        0.135326        0.262408        0.776785         1.01283
        4211        0.560178        0.990254        0.962884        0.876084
        4212        0.131854       0.0834388        0.842004        0.825628
        4213         0.55565          0.9669         1.24838         1.09582
        4214        0.455469        0.390004          1.3201         1.10239
        4215        0.191109        0.716637         1.27402         1.02783
        4216        0.396192         1.12925        0.861211        0.933313
        4217        0.147559        0.533406         1.04431        0.938548
        4218         3.09914         1.95199         1.56708         1.23199
        4219        0.200497        0.155388        0.701421         0.90572
        4220        0.611229        0.681184         1.02619         1.02239
        4221        0.746605         3.02311         1.90832         1.19464
        4222          1.0253         1.14657        0.759407        0.911319
        4223       0.0644048         0.38703         1.14164         1.16237
        4224         1.10643          1.0675         1.15619         1.23077
        4225        0.325176        0.936579         0.87617         1.09162
        4226        0.701755        0.679807         1.22091         1.07862
        4227        0.704898         1.22847         1.19344        0.975133
        4228        0.522484         1.00773        0.922756         1.06357
        4229        0.559463         1.00024        0.966665        0.915523
        4230        0.981214        0.587443          1.0925        0.949842
        4231        0.943848         1.48594        0.901585         1.01559
        4232         2.16783         1.09659        0.966295        0.884837
        4233        0.554331        0.352234        0.799107        0.857067
        4234        0.597733         1.13893         1.69001         1.08599
        4235         3.21436         1.61751        0.885428         1.02356
        4236        0.416018        0.219656         0.95299         1.02441
        4237        0.581849        0.594033        0.661414        0.932562
        4238         2.02371         1.17778         0.75096         1.13311
        4239        0.410322        0.328265        0.754692        0.969372
        4240         1.68852         1.03546         0.98169        0.972724
        4241        0.900094        0.624347        0.834188         1.09057
        4242        0.751985         1.06639        0.827116        0.758446
        4243        0.666251         1.53407        0.763421         1.05909
        4244         1.44842         1.01535         1.55956         1.04167
        4245        0.249162         0.91081          1.1537        0.875117
        4246        0.549153         1.19453        0.492193         1.00129
        4247           1.693        0.961596        0.916261        0.999724
        4248        0.280386        0.465699        0.959953         1.05497
        4249         1.93896         1.18983         1.13034         1.10138
        4250        0.283642        0.720456         1.45199        0.955502
        4251         0.56702         1.52865         1.28672         1.05563
        4252         3.14824         1.88057         1.10153         1.12451
        4253        0.057895        0.440389           1.282        0.899803
        4254        0.870374         0.65764         1.22533        0.985113
        4255        0.545384        0.822395        0.695432        0.941705
        4256         2.77984         1.63645         1.07319        0.985785
        4257         1.28877         1.17698        0.617773        0.876581
        4258        0.503182          1.1541        0.969786         0.97685
        4259         1.38945         1.44843         1.22065         1.11289
        4260        0.155395        0.227107        0.556385        0.960186
        4261       0.0880865        0.542881        0.666873         1.16137
        4262         2.46592         3.67989         1.44534         1.03825
        4263         1.30918         0.72591        0.836001        0.902404
        4264         1.28656         1.48065         1.34368         1.10988
        4265         2.96548         1.65614         1.24551         1.04072
        4266        0.455192        0.919667         1.08895        0.988139
        4267        0.471746        0.822628        0.930224        0.881421
        4268        0.278062        0.434751         1.00375         1.04657
        4269        0.563176        0.445458         0.55661        0.958548
        4270        0.968301         1.67454        0.902587        0.939439
        4271        0.990993         1.53018        0.672375         1.05377
        4272         1.00601        0.509006        0.859873         1.03001
        4273         1.39098         1.02224        0.989515         1.08875
        4274        0.320031        0.876879        0.861043        0.999447
        4275         1.54963         1.12367         1.10397         1.03992
        4276        0.165994         1.12192         1.17278         1.18392
        4277        0.333623        0.948936         1.16028         1.14408
        4278        0.183724        0.120004        0.303224        0.858829
        4279       0.0819531        0.370693        0.837324        0.945834
        4280        0.106477       0.0711757        0.349272        0.826378
        4281        0.674588        0.875277        0.864417        0.909284
        4282         2.18727         1.30551        0.918621        0.966099
        4283         1.37335         2.10881          1.1883         1.02158
        4284        0.925119        0.965023        0.666164         1.04334
        4285          2.2775         1.35785         1.26057         1.00235
        4286        0.299013          0.3708          1.1161         1.03559
        4287         0.85102        0.425667         1.21619         1.00974
        4288        0.228193        0.659271        0.676382        0.957257
        4289         1.39744        0.972653        0.877966        0.909056
        4290        0.444699        0.464972        0.853506        0.837517
        4291         0.24253         1.20566         1.37832        0.975009
        4292        0.809891        0.521769         1.22394         1.14479
        4293        0.741348        0.513928        0.714554         0.93749
        4294       0.0855047          0.2321        0.862253         0.88078
        4295        0.315045         0.58514         1.18936          1.0359
        4296         3.76278         1.89395        0.973072        0.814696
        4297         2.06708         1.15125         1.23428          1.1598
        4298         1.42593        0.933618         1.11014         1.19117
        4299        0.606543        0.849511        0.680056         1.12119
        4300        0.170424        0.879701          1.3302        0.971665
        4301         0.31899        0.346386        0.745824         1.11057
        4302         2.13242          1.0757        0.855325        0.784006
        4303         1.64523         1.36939         1.35704         1.14026
        4304         1.44765         1.73207         1.37085         1.08082
        4305         2.21006         1.92854         1.03855        0.934738
        4306        0.552189        0.560551         1.05115        0.976101
        4307        0.361567        0.444215         0.56395        0.863656
        4308        0.297204        0.931206        0.960692        0.878319
        4309         2.39473         1.80545        0.914948        0.913666
        4310         1.72698         1.30016        0.982694         0.98396
        4311         1.56615         1.53926         1.34376         1.05494
        4312         1.02148        0.858774        0.778572          1.0751
        4313         2.58132         1.77892         1.16469         1.00277
        4314        0.100267        0.389829         1.27087        0.930941
        4315         1.00691        0.790166        0.971836         1.06305
        4316        0.636794        0.601553         1.07262         1.02607
        4317        0.834435         2.00492         1.27265        0.926739
        4318        0.180338         2.30181         1.06736        0.933842
        4319         3.65026         2.53272         1.24868         1.04664
        4320         2.02513         1.27382        0.857016        0.987212
        4321         4.71224         3.07187         1.26923         1.01999
        4322         2.07773         1.06177        0.926789         1.13879
        4323         5.13846         3.12358         1.53542        0.885153
        4324         1.60826         1.28106        0.746669         1.07315
        4325        0.516552        0.453038        0.875746         1.02694
        4326         1.36522         0.89332        0.653764         1.07852
        4327        0.108586        0.492663        0.727599        0.849409
        4328        0.566981        0.627545        0.717431        0.879497
        4329        0.276185         1.18867         1.02555        0.959295
        4330         3.86159         1.96871         1.06254        0.774291
        4331        0.539339        0.326282         1.05677         1.13969
        4332         1.64432         1.82017         1.06198         1.00513
        4333        0.204623        0.346134         1.45431         1.19995
        4334         1.39693         1.10663        0.602275        0.982278
        4335        0.603074        0.998079         1.27249          1.0289
        4336        0.949829        0.503395        0.662201        0.894314
        4337         1.00036         1.39528        0.922627           1.031
        4338        0.355829        0.959678        0.566617        0.910357
        4339        0.551664        0.467219         0.83333        0.975318
        4340        0.427866        0.538768         1.24482        0.946567
        4341         1.55737         3.75561         1.56706         1.13241
        4342         1.74144         1.14699        0.895535         1.14757
        4343       0.0391725        0.103476         1.02232         1.08975
        4344        0.957733        0.677702        0.817373        0.850126
        4345       0.0274799       0.0816982        0.511388         1.08877
        4346         1.45871        0.913434         1.26192         1.07572
        4347        0.222278         2.34079          1.1019         1.14339
        4348         1.94122         1.85062        0.966423          1.0489
        4349          1.0495        0.845545        0.817075         1.05901
        4350        0.568024         0.35098        0.668538        0.925267
        4351        0.702589        0.722092        0.665148         0.88784
        4352        0.306427        0.931302         2.06145         1.16659
        4353         1.29272        0.713852        0.884161        0.831377
        4354        0.742309        0.493109        0.767694        0.976606
        4355         2.90467         1.79768         1.00125        0.939834
        4356        0.200459        0.985287         1.07862         1.00132
        4357         0.13392         0.11646        0.717911        0.793189
        4358        0.878286         0.51738        0.960928         1.01615
        4359         1.19925        0.857563         1.23631          1.0615
        4360         1.32904        0.696667           1.088         0.91394
        4361        0.549755        0.316326         1.09055        0.826777
        4362         2.24091         1.16492         1.06025         1.04319
        4363        0.542692        0.663853         1.05658        0.888945
        4364         4.14927         2.49977        0.965688         1.08112
        4365         1.60267         1.89622        0.932475         1.08646
        4366          1.7114         1.31272         1.50165         1.07124
        4367          2.5166         1.80123         1.21145         1.16841
        4368        0.450692        0.583565          1.0178         1.14021
        4369        0.916847         1.74039         1.05484        0.891395
        4370        0.178979          1.1182         1.46494         1.27436
        4371         1.04176         1.30387        0.829213         1.01899
        4372         1.15409        0.639477        0.803135        0.966574
        4373         1.22537         1.22539        0.627216        0.904599
        4374        0.735549         2.30417         1.22305        0.923139
        4375         1.88839         1.34385        0.844794         1.05029
        4376        0.661502        0.670546         0.89364        0.992098
        4377        0.419401         1.24381        0.893218        0.999931
        4378        0.184691        0.236455        0.474469        0.993527
        4379         1.72967         1.29583         1.40339         1.19037
        4380         3.40592         2.00627         1.85751         1.19498
        4381        0.688146        0.786022         1.03329         1.00674
        4382        0.742233        0.555545         1.01078        0.814323
        4383        0.176158        0.256677         1.02421         1.08227
        4384        0.425739        0.372551        0.687679        0.912956
        4385         0.88696         1.27947        0.967836          1.1069
        4386          1.1292         1.49978         1.49204           1.114
        4387        0.474546        0.758014        0.976145         1.11052
        4388         1.81003         1.40322         1.20418         1.14129
        4389        0.738394        0.629433         1.40332         1.02647
        4390       0.0331266        0.642217         1.16052         1.01206
        4391         1.68703        0.949434         0.87517         1.07933
        4392       0.0732959        0.506297        0.695048         1.05241
        4393         1.64217         1.12471         1.01739        0.791435
        4394        0.878901        0.688357        0.685586        0.921838
        4395        0.274413         1.42872        0.660827        0.973131
        4396           0.266        0.150341         1.15028        0.991942
        4397         1.89416         1.80328         1.31206         1.03701
        4398          1.8261         1.17801         1.28829        0.970417
        4399       0.0181919        0.229783         0.68501        0.940799
        4400         1.08473           3.042         1.18464        0.960503
        4401        0.112888        0.246313         1.11602           1.214
        4402         2.46653         2.03019          1.0097        0.836426
        4403        0.308427        0.355387         1.16745        0.968602
        4404        0.224584         1.05599         1.02624        0.884313
        4405        0.243785        0.463789         1.14993        0.858029
        4406         1.89147          1.0014        0.663423        0.878012
        4407          2.1279         2.03702         1.33616         1.03572
        4408       0.0873197        0.458793        0.928996         1.37918
        4409         1.49379         1.05005        0.956683         1.03624
        4410        0.962802        0.547549        0.908809         1.08799
        4411         1.91962         1.46878         0.59507        0.965955
        4412        0.932779         1.01979        0.674913         1.05538
        4413         2.34194         1.66844        0.963523        0.924968
        4414         2.43919         2.03026         2.11237         1.18856
        4415         1.36071         1.02069        0.641413        0.993801
        4416        0.477742        0.805905         0.51109        0.961974
        4417        0.279556        0.148459        0.290843         1.04311
        4418        0.197852        0.434354         1.05289        0.884908
        4419         1.34575        0.896281        0.936627          1.0345
        4420        0.542847        0.438194         1.11117        0.949699
        4421        0.788844         1.10924         1.42533         1.10902
        4422         3.15659         1.59793         1.17139        0.909252
        4423        0.203452         0.14573        0.774783          1.1905
        4424         1.93595         1.04839         1.19113         1.00181
        4425        0.663848        0.746768          1.1975        0.911394
        4426       0.0321915         1.02821         1.34914        0.971862
        4427         3.51124          2.3317        0.951499         0.90867
        4428        0.778527        0.865634        0.592366        0.926941
        4429         1.99755         1.97872        0.920255          1.1512
        4430        0.558441        0.647464         1.90806         1.04029
        4431         1.22871        0.784633          1.0626         1.01651
        4432         0.37289        0.264724        0.462869         1.03983
        4433         1.84013         1.02293         1.03037         0.94377
        4434         1.47289         1.60212         1.32402         1.13955
        4435       0.0550011        0.319635         1.48281           1.108
        4436        0.217082        0.992069         1.24037        0.997142
        4437        0.413211         0.84667         1.00753         1.03915
        4438        0.030388        0.117394        0.784571        0.961941
        4439        0.119109         1.88771         1.37446         1.13992
        4440         0.40052        0.914242         1.00914         1.02387
        4441        0.327628        0.429994        0.311176         1.01595
        4442        0.195282        0.171917         0.91245        0.886445
        4443        0.348365        0.239849        0.540786        0.838144
        4444         2.00344          1.4763        0.889381        0.997909
        4445         1.60339         1.31897         1.22499        0.826121
        4446         1.50862         1.29478         1.04308        0.995927
        4447         0.77629        0.452068        0.745799         1.03647
        4448        0.974594        0.624284         1.77608         1.13355
        4449        0.081684         1.22597         1.02351         1.03655
        4450       0.0438418        0.254382        0.923678        0.907131
        4451        0.363094         1.42507         1.45564        0.952969
        4452         1.56663         1.24662         1.00997        0.996816
        4453         3.08475         1.78666         1.14523        0.869911
        4454        0.434543        0.304849        0.971768         1.05867
        4455        0.223362        0.262544        0.808662         0.94623
        4456        0.553316         1.31435        0.694169          1.0194
        4457         2.89412         2.91513         1.33652        0.987265
        4458          1.6072        0.998835        0.955134        0.880487
        4459         1.19403         1.41801         1.02418         0.91206
        4460       0.0213562         2.70894         1.19699          1.0295
        4461         1.88326         1.21857        0.795173        0.959654
        4462         1.38427         1.43835         1.18491         1.00798
        4463         1.51058         1.07041        0.751762         1.05943
        4464          3.0115         1.91585         1.17394        0.854166
        4465        0.814837         1.01719        0.984628         0.91996
        4466         3.12384         1.82716        0.834007         1.01031
        4467         3.12655         2.15365        0.664614         1.01091
        4468       0.0149213        0.184995         1.11452        0.976329
        4469        0.277348        0.484981        0.367564         1.00312
        4470        0.290015        0.247434        0.755383        0.945999
        4471        0.745999         1.40287        0.999772         1.03017
        4472         2.29734         1.15647        0.852537        0.958136
        4473         0.78511        0.573672         1.25441           0.855
        4474        0.411244         1.97011         1.27288         1.16974
        4475        0.672566        0.749437        0.579744         0.93388
        4476         1.63284        0.976518         1.03372           1.127
        4477         2.72151         1.65229        0.845141         1.05353
        4478         1.17596         1.36458         1.12195         1.27854
        4479       0.0175553        0.656982         1.20836         1.02305
        4480       0.0182715        0.568837         1.09939        0.930332
        4481         2.16666         1.64387         1.17556        0.928713
        4482        0.137893        0.373525         1.98597         1.16984
        4483         1.96343         1.56766         1.11052        0.922379
        4484         1.23694        0.629148        0.742254        0.929494
        4485     0.000408361        0.177052        0.641262         1.00877
        4486       0.0236679        0.148422        0.708726        0.914079
        4487        0.933412        0.466752          0.6714        0.978763
        4488         1.26705         0.76192        0.669769        0.877615
        4489         1.38877         0.80002        0.673024         0.93772
        4490         1.29775         1.06939         1.18901        0.909972
        4491          0.2153         1.19455         1.03025        0.920965
        4492        0.929667        0.600836        0.711015         1.00712
        4493         3.54429         2.44367         1.26074         1.08846
        4494        0.224752        0.369602         1.08985         1.05913
        4495        0.792054        0.765316        0.745486         1.12887
        4496         1.37836         1.61168         1.22491          1.1398
        4497         1.42935        0.769507        0.776957         1.14088
        4498        0.496624         0.41919        0.679249        0.958222
        4499         1.49235          1.4973        0.708628        0.800762
        4500         1.37253         1.19908        0.774471        0.909271
        4501         2.72976         2.07796         1.21044         1.07124
        4502        0.445316        0.862737        0.882377         1.06916
        4503         1.59666         1.33445        0.567425         0.91975
        4504         2.49329         1.26745        0.939428         1.19869
        4505         1.14752         1.28647         1.18382          1.0206
        4506         1.22233         1.49876        0.782915         1.03754
        4507          1.6784        0.908881         1.03366         1.10411
        4508        0.159122        0.479776        0.744955        0.960371
        4509         0.84807        0.974464         1.14203         1.02269
        4510        0.354283        0.179188         1.08488        0.978848
        4511        0.709179        0.726375        0.778833          1.0678
        4512         2.12048          1.1965        0.664195         1.06814
        4513        0.807778        0.868539        0.587845         0.98679
        4514         1.82097         1.25642        0.840563        0.991425
        4515        0.499989        0.369063         1.34092         1.12508
        4516        0.718654        0.868723        0.964172         1.05815
        4517        0.125565        0.284788        0.677208        0.943354
        4518        0.322873         0.63436        0.844521        0.947138
        4519        0.203995        0.793833        0.729881        0.902323
        4520         3.46161         3.25193         1.80345         1.15032
        4521        0.269326         2.32055         1.44997         1.07175
        4522        0.949007        0.798561         1.04414         1.00083
        4523        0.932148        0.572524         1.13799          1.1891
        4524         1.30334         1.58068         1.42489        0.982365
        4525        0.298633         1.23469         1.63838         1.31669
        4526        0.108219       0.0936698        0.577227         1.09775
        4527        0.761858         1.09972         1.16428          1.0227
        4528       0.0889278        0.599179          1.2327         1.18777
        4529        0.503858        0.921991        0.875135        0.877602
        4530        0.478235        0.596347        0.856869         1.00676
        4531           1.947         1.40671         1.39029         1.09934
        4532          2.3262         1.45953         1.81606         1.13141
        4533         2.96888         1.67279         1.36997        0.935067
        4534        0.779198         0.45426        0.880142         0.95155
        4535         4.15115         2.57593         1.61147        0.950424
        4536         1.03761        0.762983         1.24071        0.949357
        4537         2.52478         1.66152         1.18095        0.966031
        4538         1.18663        0.960145        0.627901         1.15832
        4539        0.439538        0.829591        0.795494          1.0423
        4540         3.27489         1.82601        0.998962         1.01474
        4541        0.186481         1.08728        0.769861        0.958151
        4542       0.0123885       0.0602425         0.30048        0.997326
        4543         2.26382         1.42026         0.82489         1.01345
        4544        0.869272         1.23539         1.03742        0.943081
        4545         1.41434        0.782089         1.17519         1.00705
        4546         1.60043        0.862902         1.09783        0.987026
        4547         1.52749        0.896833        0.779928        0.913931
        4548         1.64767         1.00205        0.867477         1.21264
        4549        0.941558        0.681452         1.31476           1.072
        4550        0.924078         1.43922         1.31385         1.11335
        4551        0.577117        0.389349        0.590067         1.16875
        4552        0.492527         0.33969         1.17888         1.05646
        4553        0.209674         0.21657         1.21589          1.0317
        4554         2.35622         1.20126        0.917765        0.972463
        4555        0.152291        0.725419        0.566275        0.960647
        4556       0.0166379        0.860927        0.850529         1.06639
        4557        0.320475         1.21745        0.962294        0.981318
        4558        0.481091         2.15326         1.18422         1.08356
        4559        0.169827        0.223495         1.01121         1.01533
        4560        0.282892         1.12166         1.02544        0.891082
        4561        0.765275        0.462311         1.24754         1.12286
        4562        0.350244        0.541413        0.801825         1.22458
        4563          1.5213        0.894509        0.770467         1.04536
        4564        0.113598        0.485756        0.920233         1.05871
        4565       0.0295263         1.25807         1.07402         1.05929
        4566       0.0169686        0.337701         1.39225        0.961577
        4567         0.23744        0.340476         0.93454         1.15146
        4568        0.187034        0.444768         0.48921        0.942703
        4569        0.327529        0.682349        0.764233         1.06134
        4570        0.235265        0.460823         1.14976         1.10335
        4571        0.944499         1.81363        0.859634        0.942339
        4572        0.437702        0.535648        0.614243        0.954753
        4573       0.0754789        0.414157        0.678296        0.906473
        4574         1.20206         1.84571         1.17314         1.10263
        4575        0.365724        0.273911         1.11373         1.08141
        4576        0.272537          1.2154         1.62654         1.09171
        4577         1.01237         1.84862        0.757127        0.884339
        4578        0.799057          1.3469        0.934493        0.951585
        4579        0.655796         1.10871         0.83523        0.939353
        4580        0.173204        0.606292        0.862287        0.979198
        4581        0.409177        0.206335        0.297048         0.92288
        4582        0.466498         1.22822         0.80535        0.901368
        4583        0.336473        0.322007        0.522412        0.961109
        4584         1.96754          1.2672        0.549068         1.00177
        4585        0.777059         1.67522        0.734577        0.827625
        4586        0.489906        0.551181         0.84851         1.03498
        4587         1.39843        0.873836        0.484108        0.978989
        4588         3.67534          2.4963         1.31678          1.0263
        4589         1.67507         1.47785        0.873485        0.971989
        4590        0.307278         1.13597          0.8135         1.00399
        4591        0.542206         1.13085         1.19914           0.967
        4592        0.112091        0.330478         1.08097        0.959802
        4593       0.0656346       0.0959409        0.789573        0.905519
        4594        0.312721        0.276165         0.72506         1.07246
        4595       0.0479177        0.131071        0.732868        0.926741
        4596         1.54893        0.897912        0.736174        0.867991
        4597         1.72408         1.06139        0.712124        0.992061
        4598         1.28857         1.31755         0.88022         1.12493
        4599        0.445678         0.85764         1.08358         1.03283
        4600        0.094002        0.883757         1.69159         1.14995
        4601        0.315023        0.322204         1.03836         1.09509
        4602        0.406853         1.58759        0.943456        0.997753
        4603        0.181389        0.259298        0.769166        0.957579
        4604        0.163924       0.0915488         1.49719        0.949543
        4605        0.216918         0.21172         0.62326        0.861438
        4606        0.455956        0.469011        0.745452        0.897522
        4607         1.56523        0.923635         1.21551         1.08983
        4608        0.519582        0.969557        0.773328        0.915549
        4609        0.681912         1.58952        0.874097        0.941258
        4610        0.270507        0.257445        0.588486        0.845896
        4611        0.228327        0.265663         1.08401        0.829023
        4612         1.49686        0.850089        0.974476         1.06911
        4613        0.509076        0.320688          0.5166          1.0447
        4614        0.724285         1.41194        0.830531        0.891227
        4615         1.35782        0.867382         0.94407         1.06681
        4616        0.964355         1.25433        0.538979        0.943536
        4617       0.0511123        0.421415         1.15867         1.05405
        4618         2.00912         1.08537        0.758522         0.84516
        4619         1.78014         1.29879         1.08512         1.09288
        4620         1.12119         1.33004         1.06863        0.923565
        4621        0.874914        0.754719        0.622026        0.974275
        4622         3.22163         1.66605        0.829299        0.867539
        4623         0.90163         0.57989         1.30219          1.0933
        4624         1.68913         1.34816         0.88441        0.948023
        4625        0.461814        0.923394        0.725508        0.930028
        4626         2.08384         1.04403        0.708993        0.829878
        4627         1.42318        0.875488        0.908982         1.01629
        4628          1.9432         2.59571         1.17459        0.973348
        4629         0.82017        0.647591        0.690509        0.960149
        4630      0.00807975         0.65265         1.17438         1.17055
        4631         1.39889         2.73794         1.28877        0.965715
        4632        0.223016        0.811534           1.502          1.0312
        4633        0.857902        0.436532        0.764863        0.873565
        4634       0.0200145        0.812332          1.3214        0.996265
        4635        0.486642        0.316403        0.993725         1.00722
        4636        0.890435        0.512368        0.734322        0.948313
        4637         1.24549        0.913467        0.560495        0.948165
        4638          1.8773         1.39331         1.23766        0.963319
        4639        0.017508        0.068486         1.08798         1.23663
        4640         1.40045         1.02101        0.899478        0.995998
        4641        0.647439        0.557116        0.632461        0.919421
        4642        0.342655        0.946643        0.964658        0.946926
        4643        0.967553        0.769312         0.69214         1.03645
        4644        0.222884        0.322051        0.403193         1.12795
        4645         1.79827         1.34593         1.09383         1.04403
        4646        0.236785        0.553633        0.866059        0.817292
        4647        0.949903        0.508158        0.787964         1.01664
        4648         2.87865         2.34838         1.11045         0.99828
        4649         5.47391         3.58369         1.97866         1.12591
        4650         1.95551         1.97961         1.18248        0.952891
        4651         2.19939         1.15521         1.44057         1.05719
        4652        0.579616         1.30546        0.750206         1.10057
        4653         2.28458         1.31535          1.1434         1.01375
        4654        0.430576        0.998599         1.36532         1.12264
        4655         2.47186         1.30103        0.706482        0.924389
        4656        0.673909        0.386897         1.32608          1.0701
        4657       0.0314708        0.373182        0.925812        0.802975
        4658         1.74537         1.94546         1.60158         1.16244
        4659        0.384606        0.905859         1.48709         1.13238
        4660        0.518745         1.19211        0.646859         1.15907
        4661         1.39273        0.708249        0.394616        0.865006
        4662        0.365103        0.317342        0.631148          1.1219
        4663         1.87576         1.93999        0.822109         1.14122
        4664        0.203971         1.08834         1.05732         1.07181
        4665         1.35056         1.47249          1.0235         1.05258
        4666         1.47878         1.81095        0.888707        0.861964
        4667        0.106951        0.865883         1.21566          1.1751
        4668      0.00422333       0.0977735        0.705458        0.977565
        4669         1.37278        0.708388        0.963428        0.895882
        4670         0.67716         1.42316         1.03111         1.04521
        4671         3.11105         1.64634         1.09279           1.104
        4672         1.44653         2.12756         1.54582         1.02715
        4673        0.305309         2.05498         1.39209         1.13524
        4674        0.125178        0.200079         1.05071        0.826175
        4675       0.0352653        0.438895         1.05957         1.08366
        4676         4.62639         2.70636          1.0353         1.11264
        4677        0.351282        0.476015         1.14053        0.841224
        4678        0.860095        0.509367        0.407168        0.877627
        4679        0.192461        0.745965        0.575014         1.34977
        4680         1.86277         1.76839        0.762385         0.98118
        4681         1.97352         2.12356         1.02356        0.853045
        4682        0.329928        0.813398        0.886642        0.933267
        4683        0.286921        0.497796        0.587474        0.859719
        4684        0.772881         0.87932         1.24262         1.12863
        4685        0.448855        0.610571        0.494316        0.963118
        4686         1.12202         1.26602         1.42426          1.0362
        4687        0.303877        0.238085        0.624302         1.06898
        4688         2.29464         1.92393          1.6515         1.02177
        4689        0.694963        0.531057        0.799594         1.00384
        4690         1.04207        0.847925        0.945881         1.03559
        4691        0.117298        0.314982        0.759165        0.900235
        4692        0.484954        0.525378        0.904893         1.05197
        4693         2.03168          1.2853         1.08555         1.39281
        4694         1.81317        0.951061        0.856972        0.993321
        4695         2.44871         1.67028         1.10528        0.959195
        4696        0.358185         1.03693        0.755666        0.833074
        4697         1.95363        0.989683         1.07987         1.08359
        4698        0.413855         1.33298         1.12803         1.24288
        4699        0.357313        0.671539         1.11938         1.08859
        4700        0.723703         1.25955        0.803367         1.00273
        4701       0.0567248         1.55444         1.09091           0.977
        4702         1.92407         1.94988           1.191         1.10398
        4703        0.833101         1.30329         1.49803         1.30423
        4704        0.537378          2.3188         1.15705          1.0354
        4705         1.40268         1.75474         1.43457        0.980436
        4706          1.5686         1.05965        0.709872         1.01352
        4707       0.0837029        0.345582        0.767486         1.00134
        4708        0.535508        0.415253        0.683209        0.793615
        4709         1.36603         2.58958         1.49588         1.13897
        4710        0.439851        0.398466         1.15369        0.913446
        4711         2.02763         1.04255        0.867216         1.09109
        4712         1.38241         1.17594         1.10933          1.0648
        4713       0.0210449        0.298286         1.30634         1.02302
        4714        0.145174        0.244906        0.536021          0.8911
        4715         1.32197        0.906275        0.829793         1.02731
        4716         1.99887         1.36622        0.596081         1.14546
