# iteration				N = 1 :			 N = 2 :		    N = 10 : 		 N = 100 :
        5578         4.59211         2.41155        -1.46082         1.75654
        5579        0.741937        -1.04704       -0.386526         1.14791
        5580       -0.281998       0.0244195       -0.168089        0.640414
        5581        0.920494        0.236825        0.313324       0.0548267
        5582        0.420632      -0.0285476         0.32313        0.382164
        5583        -1.73331        0.884752        0.405958        -6.36869
        5584        -1.78072        0.350284       -0.123142         1.03568
        5585      -0.0828117        0.175525       -0.319869        -1.59319
        5586        -63.9524        -37.3355        -8.18492        0.171685
        5587        -14.9102        -7.49464        -1.98632        -14.3239
        5588        -1.47134        0.545908        0.460623         34.2631
        5589        0.414258        0.371987       -0.257742        -0.61334
        5590       -0.228379       -0.242065        -0.32738        -1.25073
        5591         4.44893         2.76037        0.932757        0.420635
        5592       -0.467715        0.412123       0.0723469         1.04328
        5593        -1.02981        -0.71923        -34.3142         -3.9358
        5594        0.845445        0.720148         1.44383       -0.103293
        5595        0.437469        0.771363       -0.947042         1.42751
        5596         2.29086          1.1794        -2.22802         2.90187
        5597        0.786395        0.739685        0.079319        -3.40391
        5598         1.44342        0.204149        0.290121         1.15833
        5599         11.6558         6.65356          1.4563         3.82988
        5600        -1.13856       -0.925612        0.106117        0.419569
        5601        -3.12811       -0.934759         2.29479       -0.339211
        5602         1.71181        0.900158        0.828881        -1.43545
        5603       -0.665681       -0.922692        -2.63639        -3.56067
        5604         0.57121        0.684791       0.0430829       -0.174632
        5605         0.37372         1.31828        0.487707         1.57092
        5606        -1.17523       -0.301282       -0.331326        0.130806
        5607       -0.662923       -0.168394        0.830562        0.409771
        5608        0.072031        0.201083      -0.0551937         5.52411
        5609       -0.431289       -0.230446       -0.226064        -1.45931
        5610       0.0306418        0.595716       -0.985047         51.6586
        5611         0.39953       -0.397401        -2.23152        0.478117
        5612         1.91629         1.47484         1.23162        -2.68341
        5613        -1.11115       -0.418392        0.243041        -4.09162
        5614       -0.751232        -1.12256       -0.515366       0.0592324
        5615       -0.162599       0.0824345         3.85495          2.6536
        5616        0.979681         1.02407        0.586473         -0.7985
        5617        -26.4186        -13.3235         77.5638         6.89901
        5618       -0.717767        0.979909         2.22375        0.802768
        5619        0.216445        0.120216        0.485737         1.43156
        5620        0.677447         2.04038         1.21244      -0.0582069
        5621         1.01007        0.204564        -3.08335         8.09717
        5622         1.67307         1.31085     -0.00167314       -0.511721
        5623        0.789984         1.84729        0.196459       0.0616741
        5624        -0.50587       -0.131455         2.29934        -1.00286
        5625       -0.396429       -0.589562         8.24454         6.20245
        5626       0.0709131        0.528068        -0.39342        0.466419
        5627         3.46422         2.23649        -9.54154       -0.310387
        5628        -1.86204          2.8986       -0.115522         2.98862
        5629      -0.0926234       -0.138031         1.02211         1.07226
        5630         1.95447         2.13102        -1.70321        -1.23505
        5631        0.945642        0.347723       0.0841504         9.06532
        5632        -1.97194         -0.8623        -1.80848         3.67812
        5633       -0.400389       -0.193469         2.37982        0.385284
        5634        -2.14135       -0.777753       -0.401239       -0.173404
        5635        -8.46838        -4.39758        -2.15016        -2.36521
        5636       -0.684731       -0.451071         1.35344        0.496931
        5637       0.0202163        -4.01618       -0.154987       -0.294628
        5638        0.297569       -0.119163        0.713726        -1.92742
        5639        -9.99355        -6.17192       -0.321205       -0.381155
        5640         9.34056         4.06608         1.24515       -0.442743
        5641         7.34281         4.38096       -0.506305       -0.950478
        5642        -2.30572        -1.41753       -0.388741        0.662901
        5643       -0.135795        0.790339        -1.62234       -0.503127
        5644       -0.203859      -0.0892191       -0.214143         1.08627
        5645        -0.56979         2.62796        0.385134         9.51242
        5646      -0.0853312       -0.699472         6.71136         7.62601
        5647        0.362432         1.67406         1.22553          37.581
        5648       0.0233997       -0.464653         1.55936        0.586472
        5649         6.56455         2.96351        -1.22589       -0.462332
        5650       -0.625686        0.164247       0.0643397        0.783277
        5651         2.74088         2.19188         1.35996         1.86964
        5652         3.89474         2.11911        0.302663         90.9963
        5653        -1.47442       -0.342692        0.194731        -1.20553
        5654        -7.98638        -4.47824         2.00465        -2.21876
        5655         1.35637        0.298177       -0.637675       -0.440477
        5656        -0.12022       -0.441706        0.505224        -1.87443
        5657       -0.783045       -0.927968         1.57543          1.2107
        5658        0.724197         2.13388       0.0803236       -0.664695
        5659         6.87962         3.12586         1.45421        0.732888
        5660         1.59332         1.04394        -3.24345       -0.756947
        5661        -0.68606      -0.0338694      -0.0311316       -0.158025
        5662         2.96311         3.87649         3.35064        -3.27319
        5663        -4.18981        -3.56777        -1.33226        0.668819
        5664         1.63575        0.828901        0.493707        0.889814
        5665       0.0895251        -5.53713        -3.53649        0.185592
        5666        -1.41703       -0.250148      -0.0944427       -0.381042
        5667      -0.0906949      -0.0532152         0.53262        0.184697
        5668        -1.42942        -39.5499        -4.98771        -2.33324
        5669        -8.80483        -6.44617        -5.77463       -0.814883
        5670         0.34442        0.495582        -2.57989        -1.70445
        5671        -5.88592        -2.59905        0.018654       -0.234297
        5672       -0.147305       0.0463067       0.0868725       -0.486253
        5673         1.13885       -0.128103       0.0658024        -1.42152
        5674         7.23669         3.78051        -2.40772       -0.479464
        5675       -0.512502        -1.36473        -7.64375        -1.16996
        5676        -2.41068        -2.37314        0.218484        -8.00488
        5677          1.1595      0.00156463         1.45338        0.811824
        5678        0.211917        0.444126        -1.06705        0.613658
        5679        0.155384        -0.94322       -0.192816        0.274842
        5680         1.82839         1.41916         -1.3285        0.513588
        5681         3.22863         1.82213        0.228156         3.42199
        5682        -3.78297          94.511         19.0463         2.22957
        5683        -3.64878        -2.13416         4.83116        0.766032
        5684      0.00559243        0.997118      -0.0249029         10.2501
        5685         1.23426         1.09488        -9.29016       -0.915823
        5686         2.31479       -0.544819         0.91851        0.744843
        5687        0.997735      -0.0374859        0.426754       -0.245807
        5688        -2.39977        -2.22903       -0.979147          4.7321
        5689        -1.26386       -0.734622       -0.893706       -0.241025
        5690         1.92275        -1.29426       -0.835095         -13.724
        5691         2.15891        0.955488       -0.240375        -9.10848
        5692       0.0192028       -0.204671         2.32533        -2.24916
        5693         1.86216         1.71975         0.35249        0.474734
        5694        -2.28406       -0.987694        -2.54752       -0.862248
        5695      -0.0248915       -0.709714        0.537737        -1.46404
        5696        -0.62081        -1.21405        -2.40039        -14.8794
        5697       -0.592192       -0.402372         1.92418        0.405048
        5698       -0.348226        -2.93219        -1.87231       -0.124184
        5699        -1.00998       -0.730976        -1.00896        0.135735
        5700         1.74961         2.74533         3.14333       -0.869501
        5701         1.01784        0.625281        0.618615         2.19098
        5702       -0.744962       -0.318571        0.450757        -1.31979
        5703        0.458975       -0.226421        -0.65508       -0.170659
        5704          1.2289       -0.428186       -0.689103      -0.0278932
        5705        0.141573        -1.61285        -16.3109        -1.46806
        5706         3.12693         1.93849       -0.716593        0.546183
        5707      0.00190424        -0.50412        0.177801         0.02559
        5708        0.492267        -1.38634         7.89311        0.576537
        5709        0.688464        0.219074        0.865762        -0.73925
        5710       -0.232408       -0.377469       -0.939432       -0.580037
        5711        0.144815        -2.12413        -1.62376         4.37596
        5712         2.37655        0.336217        -18.5123        -1.29371
        5713       -0.114244        -1.68207         37.2768          3.8284
        5714        -1.06198       -0.404734       -0.896558       -0.152478
        5715       -0.111983       -0.597468        -18.0013        -3.54492
        5716        -1.12267         1.16238        0.686031         2.45528
        5717       -0.225122      -0.0470846       -0.406568         7.25744
        5718       -0.110495      -0.0675904         1.34098        0.116394
        5719        0.547947          1.0505       -0.072607       -0.346359
        5720         2.94711        -1.64145      -0.0509004        -627.597
        5721        -16.9135        -8.56084        -1.49831        0.920646
        5722        -3.40604        -2.02055        0.540126         0.72644
        5723        -3.86369        -1.37701        -1.16246       -0.513023
        5724       -0.255334       -0.170098        -1.05467         6.57024
        5725       -0.377159       -0.428641      0.00408783       -0.386157
        5726         9.04298         5.17536         3.94072         1.81135
        5727        -1.58502        -1.27808        -1.91948        0.568644
        5728        -1.20058       -0.606989        0.473994        0.748718
        5729         1.68626        -1.65143       -0.123525      -0.0122144
        5730        0.147808        0.900966       -0.886152        0.621484
        5731      -0.0315378        -3.11025        0.856433        -1.56078
        5732        0.731342        0.168246         1.63567        -1.02563
        5733        0.131958        -1.42497        -0.79356        0.412759
        5734           1.501       0.0774337        -1.73271        0.604844
        5735         1.91815        0.908877        0.597299         1.40333
        5736        0.525026        0.197371       -0.419736       -0.115349
        5737         3.76854        0.327054        -1.81304        -0.15132
        5738        -1.44639       -0.943756         1.76565         1.01234
        5739        0.948912         2.01328         2.68555        -3.66443
        5740        -4.06644        -1.43151        -1.26086        0.520283
        5741        -1.29401       -0.764564       -0.254259       -0.695208
        5742         3.67998        -6.65439        -1.58196        0.145201
        5743         1.69823        0.806834        -2.66492        -8.10713
        5744        -12.5205        -5.96702         2.58896         3.11876
        5745         1.13299        0.711342       -0.187911        -2.78759
        5746        0.542458        0.471977        0.118312        0.378488
        5747        -3.01189       -0.623048       -0.446844        0.448704
        5748         0.49059        -1.13179         3.06619        -4.97945
        5749        0.476728        -2.56708       -0.124771          1.5879
        5750         2.26836         1.13314        -1.61117       -0.417699
        5751        0.761625        0.558585        -8.83627         30.6204
        5752        -30.6709        -15.6161        -3.08028       -0.308894
        5753         1.04664         1.35228      -0.0547312        -17.9357
        5754        0.507212        0.507983       -0.313379        -2.92945
        5755         9.16138         4.60902        0.602637        0.736703
        5756         3.21602         1.65793        0.875585         4.20499
        5757      0.00709345       0.0318841        0.302265        0.183357
        5758        0.315956         2.59852         1.36954         2.72096
        5759        0.159932        0.547074       -0.218676        -0.75052
        5760        -1.66526        -4.37216        -1.15325       -0.798691
        5761         3.12021        0.948825       -0.411235        0.732672
        5762       -0.141684        0.607055        -6.40848       -0.733586
        5763       -0.446958       -0.270648        -7.81471        -2.74669
        5764         1.24158        -8.98039        -1.09517       0.0549205
        5765        -1.52432        0.944996        -23.4414         6.49356
        5766         21.3598         9.60304         3.07839        -20.7944
        5767        -2.55851        -1.75038        -11.8082        -3.35508
        5768        -1.11079        0.173993         1.19372          1.5757
        5769         54.7011         27.7391         7.64122       -0.979507
        5770          4.6001         2.33889        -59.4053        -6.09128
        5771        -3.32418        -3.00022       -0.789033        -2.96519
        5772       -0.294596        -1.20616        -5.02643       0.0559106
        5773         18.2879         9.57396         6.42203        0.650087
        5774       -0.119323       -0.297167        0.613679      -0.0493707
        5775        -2.06236        0.604131        0.407777       -0.176596
        5776        0.235268       -0.177655        0.780365        -2.94513
        5777        -4.45682        -1.65491      -0.0817229         1.46428
        5778         8.67858         3.46172         4.85959         13.9477
        5779       -0.311859        -1.59592        -1.54267        -1.10911
        5780        0.255008        0.190397        0.207183       -0.241623
        5781        -2.75134       -0.888495        -1.05856          -1.216
        5782        0.270846        0.370007        0.153959        -2.75715
        5783         0.84426        0.204464       -0.081605        -4.42123
        5784          6.8346          3.2886       -0.722371       -0.300967
        5785        -1.14433         1.56126       -0.205009         1.18748
        5786       -0.328474       0.0287295        -1.29156        0.782309
        5787       -0.538215         8.77125         2.61471        -0.70341
        5788          27.628          10.911        0.949242       -0.864243
        5789        0.259254         4.62629         -4.4192        0.331121
        5790        0.260795         0.28305          2.2682         2.43872
        5791         1.49504         1.15619        0.328165        0.838227
        5792       -0.104798        0.117513         1.39015       -0.277172
        5793         1.44713          1.6639        0.559769         2.01155
        5794       -0.108023         4.54547         1.37451         2.46032
        5795        0.547496        -1.24555       -0.650697         3.41506
        5796        -1.84757       -0.848955       -0.532918         0.31917
        5797         4.08208         2.18521         7.84009        -0.57452
        5798         2.64269          1.5142       -0.640123      -0.0251363
        5799         1.56239        0.977665        -1.09494       -0.699527
        5800        0.799519         2.16443       -0.250369        0.258865
        5801         3.45985         11.4429         9.17144        -4.74402
        5802        0.549243        -5.48288         4.40954        0.690792
        5803       -0.600545         1.21033        -1.78218        0.393467
        5804        -2.91368        -1.60739       -0.701227        0.890668
        5805          1.1224        -1.30432         2.93425        0.550728
        5806        0.439243        0.255102       -0.286511         -6.3429
        5807       -0.735466       -0.586873        0.208998        -1.87274
        5808        -1.26639        0.270934       -0.107872           1.315
        5809       -0.809392        0.245613         1.71791         0.21989
        5810        -2.70073       -0.476524         1.40114         1.93898
        5811        0.586804        0.200697       -0.989362         -1.4315
        5812        0.912521        0.886642         2.68575       0.0893405
        5813       -0.882108       -0.885389        0.212427          4.4199
        5814         -2.0657       -0.845981       -0.611183       -0.885643
        5815         1.01074        0.931451         1.45133        0.420216
        5816        -16.0625        -8.04074        -25.1965        -28.0539
        5817        0.139733       0.0013651       -0.793093       -0.206945
        5818       -0.206958        -4.06625       -0.294742        -3.98305
        5819        -4.26334        -2.51191       -0.773681      -0.0348737
        5820         7.87523         3.05028        0.639216         7.39915
        5821        -0.36513        -0.21122       -0.315666         2.48162
        5822       -0.383516       -0.967245       0.0853867        -6.98871
        5823       0.0792494        0.113891        -1.72227        -2.31306
        5824        0.308177         2.15873        -12.4388        -1.07613
        5825         1.08436      -0.0668371         -2.1045        -1.89138
        5826        -8.98274          -4.967       -0.965921        -6.53301
        5827       -0.606674    -0.000359458        -6.17946         12.2469
        5828        0.129631       0.0350837       -0.842724         1.04207
        5829         -14.732        -6.74739         4.73076        -1.20948
        5830       -0.361524       -0.283815       0.0404432        -10.1308
        5831         1.46536        0.195773       -0.127382        -10.0366
        5832         2.58092         1.47364         60.9033         4.97654
        5833        -0.34568       -0.738872      -0.0190058          2.0921
        5834         3.77885         1.59759         7.16991         5.63874
        5835        0.108514         2.40975        0.230531       -0.721857
        5836        0.571564        0.840625       -0.731716         3.36049
        5837         23.0113         10.9227         1.99917        0.929557
        5838        0.654872         1.34483       -0.872194        -1.68885
        5839        0.952985         31.1203         5.45888         21.1577
        5840        0.392513        -0.60915         2.95947        -4.72745
        5841        0.192767         6.33406        0.981033        -6.35883
        5842         6.91092         3.50564         0.24543       -0.765572
        5843        0.518872      -0.0394042        0.265965         7.50033
        5844         -1.0621       -0.826794        0.575796         6.05787
        5845         2.02645        0.164683         -5.0765         1.38106
        5846        0.557079         10.2133         3.13833        -1.90101
        5847         0.37033         1.20061       -0.494941        0.760981
        5848         2.39221        0.598331        0.319579        -13.5691
        5849        0.675005       -0.201261         1.74157        -2.19881
        5850        0.451195        0.549165        0.909602       0.0145299
        5851        0.372869        -1.37363        -1.08908        -2.92923
        5852         3.94802         1.57043        -3.10237        -1.41544
        5853        0.461322         0.50891        0.775353        0.542777
        5854         6.11108         3.30406         1.04368        0.814342
        5855        -1.74032       -0.778746       0.0515614       -0.244379
        5856         1.47013        0.545478        -1.51608        0.305931
        5857      -0.0121912        0.225304        -1.33849       -0.455557
        5858       -0.759485       -0.978163       0.0939026        -1.88726
        5859        -5.17097        -1.58042       -0.998561         2.78585
        5860         2.12484         1.75561        -1.52696        -1.54473
        5861       -0.603324        0.786919      -0.0929996        -0.76919
        5862        0.966043        0.633686        0.467869         6.69156
        5863        -33.3706        -17.3398        -3.41535        -1.50623
        5864        0.606511        0.400251        -1.01164         2.66355
        5865       -0.600774       0.0700632       -0.707092        0.213737
        5866         1.46529      -0.0353045        -4.25293        0.655319
        5867        0.627943       -0.159381        0.239121          12.494
        5868        -1.50739        -3.70275       -0.499639      -0.0284525
        5869       -0.822398       -0.359816       -0.911141        0.289649
        5870        -2.13475       -0.944688        -17.9027        -3.67644
        5871        -2.46715       -0.771775       -0.590661        0.887226
        5872        -26.2755        -13.4859        -2.75222       -0.177281
        5873         1.94374        0.988282         2.21574         -1.3613
        5874          1.2827       -0.614961        0.199165       -0.224404
        5875        -2.36834        -5.72831       -0.537374       -0.818224
        5876         -1.2843        0.198817         7.26605         1.14927
        5877       -0.110502       0.0514656        -7.95267        -1.08651
        5878       -0.310826        0.914115         2.98405         -4.8185
        5879       -0.109052       -0.841803        0.105273        0.279794
        5880        -2.62235        -1.44053         1.96341        0.910029
        5881        -3.69319       -0.615183         2.28951        0.186891
        5882        -1.20668         2.28222       -0.288505        -5.79094
        5883        0.253951       -0.368981        -4.59723       -0.275721
        5884       -0.490765        0.605854       -0.710597        -2.09699
        5885           0.146        0.223149        -16.7514        -2.00731
        5886        -0.93917        -1.40848        0.179195       0.0942032
        5887        0.684344        0.829279           1.178        0.319011
        5888        0.671696        0.708439        -0.59213        -1.39883
        5889         1.50002       -0.703561         1.19556        -6.94548
        5890        0.338908        0.555945       0.0970669        -3.09436
        5891         2.05294         3.31019        -28.3171        -3.74803
        5892         1.48507         1.00203        0.227195        0.647232
        5893         1.76302         1.07223        0.758208         1.34336
        5894        -2.41115         8.52319         1.06846      -0.0851605
        5895         7.54733         4.14083         30.2765         3.07607
        5896        0.945102         2.21226         6.81184       -0.454434
        5897       -0.671288       -0.741266         1.96092        -2.84942
        5898        0.206563       -0.241409       -0.107625       -0.324528
        5899        -1.74123         3.11436        -1.36832        0.033942
        5900         4.28359         2.03939         0.57973         2.15029
        5901        -3.65118        -1.40268        0.228025         1.13851
        5902       -0.565633       -0.323034        0.361544       0.0110506
        5903         1.89644        -1.82272        -1.03187        0.607799
        5904        0.814829          1.4785        -14.4216       -0.425594
        5905       -0.149628        -1.14714       -0.472971        0.461222
        5906         4.87514         1.11366         2.12895        0.594608
        5907       -0.167583       -0.453754        -19.2865        -3.12849
        5908       -0.663355        -0.98488        0.244884        -10.0024
        5909        -2.26379       -0.212297         2.94635         1.80925
        5910        -0.52154       -0.113459         7.32049        0.649304
        5911       -0.436673        -3.18609        -0.64522        -1.88578
        5912         1.84885         1.40892        -10.4332        -1.36337
        5913        -1.97005        -1.06003       -0.972036        -3.38387
        5914       -0.636169       -0.239998       -0.264016        -0.18664
        5915       -0.694211       -0.357993       0.0115351         1.24821
        5916        0.659629         1.82728        -5.72775         1.89783
        5917       -0.319484      -0.0847072         1.63867        0.392583
        5918         3.22863          2.2384        -0.85034        -1.06852
        5919        -3.14365        -1.63647        -1.12714       -0.529357
        5920        0.703192        0.523895       0.0467541         1.23784
        5921        -1.84803        -9.19657        -5.22624       -0.691557
        5922        -2.32125        -1.05083       -0.317682        0.478951
        5923        0.211043        0.124442        -4.97384        -1.28142
        5924       -0.242078        -5.49311        -4.26044       -0.618005
        5925       -0.986235         1.99188         8.37135        0.715274
        5926        -1.37812        -2.64589         1.52707        0.133239
        5927        -0.41024       0.0893055        -0.22964        -1.30217
        5928        -20.5851         76.8208         17.5517         1.50173
        5929        -1.16205        -1.43704        0.739359        -1.48557
        5930        -3.01511        -3.13469        -1.01091       -0.573606
        5931       -0.306919        0.896091         1.00612         1.47757
        5932         2.28086       -0.356201         2.16287       0.0289608
        5933        -1.56031       -0.709274       -0.817493         2.10984
        5934         144.946         72.6114         11.8608         -6.0987
        5935        0.473539        0.415042        0.493861        0.317045
        5936        0.881311         1.29187        -1.66178      -0.0909574
        5937        0.317864         1.05379       -0.731252       -0.601446
        5938       -0.775857       -0.610066       0.0798185        0.452659
        5939        -2.79869        -20.8324         -3.3452         3.28433
        5940       -0.587832       -0.052413          1.0551       0.0391037
        5941         2.45936        0.918158        -1.72512       -0.664122
        5942        0.945862        0.387014       -0.621925       -0.420256
        5943         1.91216        0.863489          1.9594      -0.0807721
        5944        -1.30436       -0.840094       -0.660264        -1.97247
        5945         2.23322        0.441573        -4.76005       -0.526686
        5946       0.0974873       -0.533271        -2.04695      -0.0262788
        5947        -0.26586        -1.15851       -0.363303        0.374691
        5948         1.85537         3.60029         1.28433        0.317323
        5949        -2.46609       -0.941017       -0.453975        0.351319
        5950        0.441738       -0.440664         0.61959         3.42644
        5951         28.7749         12.5251         2.27461         6.15271
        5952        0.968015        0.510479       -0.617242        -1.70413
        5953          -1.599        0.255322        0.104574       -0.951229
        5954       -0.354617       -0.476777        0.471229          0.2437
        5955      -0.0889375       -0.739499       -0.243327          1.4257
        5956        0.408613        0.147745         1.90181        -1.99404
        5957        0.169887        0.104158        -0.62544        0.253724
        5958        0.689347        0.545162        -1.78839         1.61289
        5959        0.878382        0.471654        0.190042       -0.253296
        5960       -0.893008        -5.35815        -1.27729        -16.0823
        5961         1.31788        0.754546         5.96668         -6.8558
        5962        0.287746       -0.247211        0.131789       -0.240778
        5963       -0.433539       -0.925808        -6.97601       -0.728029
        5964       -0.836916         2.90687         1.17188         1.07074
        5965       -0.907875       -0.520443      -0.0263711        0.167746
        5966         1.31887         2.02319       0.0718279          4.8229
        5967         -2.4532         1.09447         1.55251       -0.236745
        5968       -0.857191        -0.92392         17.6587         3.21777
        5969         45.1264         22.5803         4.07209        -3.05566
        5970         2.78082         1.90222        -1.62367       -0.878958
        5971       -0.652012         1.28157        0.046099        0.573069
        5972        0.828905       -0.306867        0.829358       -0.559456
        5973       -0.865046          6.3349         1.95613        -1.28518
        5974        0.607514      -0.0440484        -1.14805         1.17946
        5975       -0.166095        0.112611       -0.208805       -0.129851
        5976         36.6934         18.8312         3.70507         5.56074
        5977       -0.557082       -0.905004        -3.00964        -4.12125
        5978      -0.0506816       -0.181461         3.30537      -0.0806984
        5979       -0.405166        0.446603       -0.862314        -1.04548
        5980         1.59794        0.755753       -0.392228       -0.259502
        5981         1.59866         1.06776         7.35558       -0.293149
        5982         3.99844         1.78914          8.7126        0.112108
        5983        -2.26561       -0.687029        -1.33825          0.5982
        5984         1.09467       0.0562441       -0.221394       0.0726819
        5985       -0.807318        0.796843         2.09704       -0.981913
        5986         1.74688         2.20171         20.6567         2.75697
        5987         1.80318        0.492363        -6.75818       -0.708303
        5988         1.29431         1.04069        -2.55919        -3.54267
        5989        0.163144        0.096497        -1.94178        0.680892
        5990          5.5706         2.43199        0.337379       -0.711407
        5991         1.29912         1.40191         0.44948        0.480311
        5992        0.602768        0.918442        0.126222        -1.27229
        5993        -2.11145        -1.30765         -2.3195      -0.0768322
        5994        -38.8207        -19.1057        -8.93356         11.0002
        5995        -1.80927        -1.21597         4.21445         10.9371
        5996       -0.872196       -0.850021       -0.112825         5.00598
        5997       0.0238195       -0.291912       -0.084386        0.374192
        5998         3.10172         12.1394         1.73032       -0.853013
        5999       -0.487405        -1.34312        0.131771         4.43765
        6000       -0.432545         1.17412       -0.718067        0.101007
        6001       -0.354095        0.128908        -1.19617        -2.79523
        6002      -0.0704953          1.0751        0.293781        -2.33007
        6003        0.121646       -0.432632         1.37978        0.462049
        6004        -1.58963        -0.82122        0.801463        0.372315
        6005        -31.7001        -17.5061         -3.0572       -0.638655
        6006        0.436867      -0.0287134        0.914423         1.10382
        6007       -0.681578        0.633691        0.818757       -0.554814
        6008        -1.91678        -2.10214        -1.62317        -9.67322
        6009        -0.48226        -1.65355         -4.1068        -94.9173
        6010       -0.315892         1.31226         2.83039         2.70511
        6011        -4.97427         3.18454        -71.7328        -7.84353
        6012        -1.00419      -0.0257214        -1.09767        -0.03484
        6013       -0.435989       -0.280331        0.987703         2.42612
        6014        0.128886       -0.570767         11.4239        -1.81977
        6015        -12.3044        -3.89781        -1.89664        -1.36347
        6016       -0.966503       -0.107454        -2.34466       -0.645805
        6017        -1.26181      -0.0593401       -0.229094        0.508071
        6018       -0.367971       -0.897749        0.354487        0.636754
        6019      -0.0526629        -0.14255         1.51721      -0.0216548
        6020       -0.600058       -0.392318         -1.3571        -1.15336
        6021       -0.143378       -0.530462       -0.341299       -0.149994
        6022      -0.0769316      -0.0924734       0.0578938        -1.08492
        6023        -1.33871         2.00344       -0.550316        0.836924
        6024       -0.436167       -0.662017      -0.0467552        -2.83127
        6025       -0.458323        0.525489         22.4353        0.983941
        6026        0.807422        0.951509        -0.57565         6.49517
        6027        0.220677      -0.0726803        0.164091         1.03636
        6028       -0.412956       -0.264404         1.78778        -1.39222
        6029        -2.60965        -2.79745        -3.76253         11.3163
        6030        0.216633        0.772986        0.523569         0.76919
        6031       -0.286274     -0.00530429        -0.28908        0.909267
        6032       -0.353431         2.20355         1.86695         1.41339
        6033        -1.87191        -1.93998          1.6027         4.20727
        6034        -5.22608        -2.26865      -0.0134015       -0.277012
        6035        -3.99336          -1.936         1.66481        -3.69659
        6036        -1.33795       -0.838618        0.422879          1.3286
        6037       -0.137769         6.25144         18.2784         1.53147
        6038        -5.15994        -2.06535        -1.19891         1.22753
        6039        0.833464        -1.60105        -1.01447        0.940078
        6040       -0.319318       -0.248775         5.05403        -2.17162
        6041         8.26559         4.56906         2.63243       0.0923342
        6042        0.583292        0.432034        -1.44797        0.746399
        6043       -0.628351        0.807142         3.49517         2.56605
        6044         5.45485         2.61329        -0.80195        0.484219
        6045         6.57931         7.26775         4.23892        -1.54596
        6046        -2.81496        -1.75684        -16.0511         -2.5018
        6047       -0.130307       -0.409994       -0.150678      -0.0212507
        6048         2.07392          1.0822         1.63479        0.487672
        6049        0.302203      -0.0109756       -0.487547        -72.3415
        6050        -11.2842         -2.2245       -0.760014       -0.957705
        6051       -0.579348       -0.518209       -0.300867          3.3086
        6052        -1.20615         1.36051      -0.0611924        -2.44574
        6053       -0.218687         4.44298          1.0765         1.55948
        6054         0.16778        0.664657        0.765284          5.2603
        6055        -7.25032        -2.83039        -1.93246         1.57835
        6056         -12.856        -6.51925        -4.10831       -0.633899
        6057        -3.64097         -2.2213       -0.652721       0.0885141
        6058        -37.1413        -18.5882        -4.70608        0.515517
        6059        0.465628        -6.21097       -0.845153         4.13123
        6060        -3.49404        -1.48727        0.616655         4.04846
        6061         3.09993          1.5789         0.72898         4.64428
        6062        0.620983       -0.230717         0.53069       -0.345866
        6063         4.91355         2.60772        0.725977          1.8021
        6064        0.445786         0.53585         0.97056         10.7746
        6065         1.56511         1.23263        -1.71875       -0.180274
        6066      -0.0806758       -0.376118        0.138906       -0.577175
        6067        0.430924       -0.727466         1.04284         5.23375
        6068        0.545934        0.792371        0.387773         2.97631
        6069        -1.19955       -0.398112       -0.250361         7.29357
        6070         4.83632         2.16171          3.9278       -0.425508
        6071        0.654913        0.516292        -15.8127        -1.12166
        6072         1.02799         1.59259         -2.6832        -1.83546
        6073        -108.462        -53.3951        -10.9089        -3.40979
        6074       -0.393596        -1.42581      -0.0840888        -1.10763
        6075        0.104675         8.81939         1.03243        -1.59314
        6076      -0.0849068       -0.349569        -15.2205       -0.528287
        6077        0.471738        0.506097       -0.981696         1.40657
        6078        0.549907        0.408412         2.83454        0.454236
        6079        -4.19063        -2.50728        -1.16362         1.76517
        6080         3.36007         2.52311       -0.445686        -3.40851
        6081      0.00902286      -0.0846067       -0.663344       -0.656116
        6082       -0.539861       -0.650596       -0.491841       -0.115795
        6083         31.4518          15.835         3.84546        0.618813
        6084        0.316898        0.528889         0.37728        0.120639
        6085        -1.66346        -1.09195       -0.903446       -0.304424
        6086        0.971035         2.27551        0.914005         1.52594
        6087       -0.398612      -0.0683274       -0.613132         11.1407
        6088       -0.333621         1.10145       -0.670075          1.5281
        6089        -13.1034        -5.51817       -0.299364         1.86501
        6090            0.64          1.5799         2.64456         1.98778
        6091        -1.14734         -4.9869        -1.86523       -0.690697
        6092       -0.167327       -0.152835        0.271118        0.286489
        6093         1.70907         1.41413        -6.46621       -0.338958
        6094       -0.700793         1.66232        0.605307        0.538308
        6095        0.783723        -1.09515         52.7803         5.08569
        6096         2.30325        0.512318         2.81431         1.94353
        6097        0.493059         2.06748          8.5707         4.36338
        6098         6.05829         3.15403       -0.037655         1.97416
        6099         1.86259       -0.828377        0.214008        0.632097
        6100       -0.585173        -8.41945        0.365404        -2.34214
        6101        0.810373        0.280667        -4.81094       -0.660055
        6102        -0.67051       -0.611725        0.761312        0.554251
        6103      -0.0694708        0.799335       -0.389556        -2.31757
        6104        -3.06097        -1.48226       -0.737475         1.19057
        6105        0.750768        0.907225       -0.134887       -0.861625
        6106         4.02482         2.16668         1.87466        -1.48151
        6107        -1.62405        0.104234        0.451774          3.2191
        6108        0.885973        -5.53715         2.28365        0.413772
        6109         6.03317         2.78777       -0.220361        0.202756
        6110        -1.31783        -29.0039         -6.1378       -0.251558
